system:index,AFG,BGR,LTR,PFG,SHR,TRE,latitude,longitude
36747,2,47,16,9,20,0,32.59577433,-106.8552768
36748,2,47,16,9,21,0,32.59577433,-106.8550073
36749,2,46,16,10,20,0,32.59577433,-106.8547378
36750,2,45,16,11,19,0,32.59577433,-106.8544683
36751,3,45,16,12,18,0,32.59577433,-106.8541988
36752,3,45,16,12,18,0,32.59577433,-106.8539293
36753,3,45,16,12,18,0,32.59577433,-106.8536598
36754,3,43,16,14,18,0,32.59577433,-106.8533903
36755,3,43,16,13,19,0,32.59577433,-106.8531208
36756,2,44,15,11,19,0,32.59577433,-106.8528513
36757,2,45,15,10,19,0,32.59577433,-106.8525818
36758,3,47,15,9,18,0,32.59577433,-106.8523123
36759,3,47,15,8,19,1,32.59577433,-106.8520428
36760,3,47,15,6,22,0,32.59577433,-106.8517734
36761,3,47,15,7,22,0,32.59577433,-106.8515039
36762,3,46,16,8,22,0,32.59577433,-106.8512344
36763,3,45,16,10,21,0,32.59577433,-106.8509649
36764,2,45,17,12,20,0,32.59577433,-106.8506954
36765,2,43,17,15,18,1,32.59577433,-106.8504259
36766,3,42,18,19,15,1,32.59577433,-106.8501564
36767,3,39,18,20,15,1,32.59577433,-106.8498869
36768,3,39,19,20,13,1,32.59577433,-106.8496174
36769,3,40,20,20,12,1,32.59577433,-106.8493479
36770,3,40,20,20,12,1,32.59577433,-106.8490784
36771,3,41,20,20,12,1,32.59577433,-106.8488089
36772,3,42,19,19,12,1,32.59577433,-106.8485394
36773,3,42,19,20,13,1,32.59577433,-106.8482699
36774,3,40,20,20,12,1,32.59577433,-106.8480004
36775,3,40,20,20,12,1,32.59577433,-106.8477309
36776,3,38,20,20,12,1,32.59577433,-106.8474614
36777,3,32,21,24,11,0,32.59577433,-106.8471919
36778,3,28,24,25,9,0,32.59577433,-106.8469225
36779,5,33,26,20,9,0,32.59577433,-106.846653
36780,6,30,27,20,9,0,32.59577433,-106.8463835
36781,5,28,24,21,10,0,32.59577433,-106.846114
36782,3,36,20,21,11,0,32.59577433,-106.8458445
36783,2,44,17,18,13,1,32.59577433,-106.845575
36784,2,47,16,12,17,0,32.59577433,-106.8453055
36785,2,47,17,14,15,0,32.59577433,-106.845036
36786,2,47,17,14,16,0,32.59577433,-106.8447665
36787,2,46,17,14,17,0,32.59577433,-106.844497
36788,2,45,17,15,16,1,32.59577433,-106.8442275
36789,2,44,17,17,14,1,32.59577433,-106.843958
36790,2,44,18,17,13,1,32.59577433,-106.8436885
36791,2,46,18,16,13,1,32.59577433,-106.843419
36792,2,46,18,16,12,1,32.59577433,-106.8431495
36793,2,42,18,18,12,1,32.59577433,-106.84288
36794,2,38,18,22,11,1,32.59577433,-106.8426105
36795,2,35,18,25,10,0,32.59577433,-106.842341
36796,2,30,19,27,10,0,32.59577433,-106.8420715
36797,3,27,19,30,9,0,32.59577433,-106.8418021
36798,3,34,20,26,9,0,32.59577433,-106.8415326
36799,3,40,21,21,11,0,32.59577433,-106.8412631
36800,3,41,21,20,10,0,32.59577433,-106.8409936
36801,3,40,21,20,10,0,32.59577433,-106.8407241
36802,3,37,21,21,11,0,32.59577433,-106.8404546
36803,3,36,22,21,10,0,32.59577433,-106.8401851
36804,3,39,22,18,11,0,32.59577433,-106.8399156
36805,3,38,22,19,11,0,32.59577433,-106.8396461
36806,2,35,21,21,10,0,32.59577433,-106.8393766
36807,3,33,21,23,9,0,32.59577433,-106.8391071
36808,2,31,21,24,9,0,32.59577433,-106.8388376
36809,2,28,19,25,10,0,32.59577433,-106.8385681
36810,2,35,19,23,10,0,32.59577433,-106.8382986
36811,3,41,20,19,10,1,32.59577433,-106.8380291
36812,3,42,21,19,10,0,32.59577433,-106.8377596
36813,2,38,21,20,10,0,32.59577433,-106.8374901
36814,2,38,21,19,11,0,32.59577433,-106.8372206
36815,2,42,21,17,11,0,32.59577433,-106.8369512
36816,2,44,20,17,11,0,32.59577433,-106.8366817
36817,3,41,21,15,11,0,32.59577433,-106.8364122
36818,3,38,21,17,11,0,32.59577433,-106.8361427
36819,2,39,19,19,12,0,32.59577433,-106.8358732
36820,2,39,20,19,11,0,32.59577433,-106.8356037
36821,3,40,21,18,11,0,32.59577433,-106.8353342
36822,2,44,20,16,11,0,32.59577433,-106.8350647
36823,2,45,18,16,13,0,32.59577433,-106.8347952
36824,1,47,17,16,12,0,32.59577433,-106.8345257
36825,1,47,17,16,12,0,32.59577433,-106.8342562
36826,2,46,18,17,13,0,32.59577433,-106.8339867
36827,2,46,18,17,14,0,32.59577433,-106.8337172
36828,2,45,18,16,14,0,32.59577433,-106.8334477
36829,2,46,18,17,12,0,32.59577433,-106.8331782
36830,1,47,19,16,11,0,32.59577433,-106.8329087
36831,2,47,20,16,10,0,32.59577433,-106.8326392
36832,3,44,22,14,9,0,32.59577433,-106.8323697
36833,3,38,24,14,9,0,32.59577433,-106.8321002
36834,2,33,25,16,10,0,32.59577433,-106.8318308
36835,2,33,25,18,10,0,32.59577433,-106.8315613
36836,3,37,25,16,9,0,32.59577433,-106.8312918
36837,3,38,24,16,10,0,32.59577433,-106.8310223
36838,3,35,24,17,9,0,32.59577433,-106.8307528
36839,3,34,24,19,9,0,32.59577433,-106.8304833
36840,3,35,22,18,10,0,32.59577433,-106.8302138
36841,3,38,22,18,11,0,32.59577433,-106.8299443
36842,3,42,22,17,11,1,32.59577433,-106.8296748
36843,3,41,22,17,12,1,32.59577433,-106.8294053
36844,3,41,22,17,12,1,32.59577433,-106.8291358
36845,3,41,22,17,12,1,32.59577433,-106.8288663
36846,3,43,22,18,12,1,32.59577433,-106.8285968
36847,3,44,22,17,11,1,32.59577433,-106.8283273
36848,2,44,21,16,11,1,32.59577433,-106.8280578
36849,2,43,23,16,10,0,32.59577433,-106.8277883
36850,2,41,23,16,11,0,32.59577433,-106.8275188
36851,2,43,22,16,10,0,32.59577433,-106.8272493
36852,2,46,21,16,10,1,32.59577433,-106.8269799
36853,1,49,19,15,11,0,32.59577433,-106.8267104
36854,1,49,18,16,12,0,32.59577433,-106.8264409
36855,2,47,18,15,14,0,32.59577433,-106.8261714
36856,2,46,18,15,14,0,32.59577433,-106.8259019
36857,1,46,19,15,13,0,32.59577433,-106.8256324
36858,2,47,21,15,12,0,32.59577433,-106.8253629
36859,1,47,22,15,10,1,32.59577433,-106.8250934
36860,2,48,22,15,10,0,32.59577433,-106.8248239
36861,2,48,22,14,10,0,32.59577433,-106.8245544
36862,2,47,21,16,10,1,32.59577433,-106.8242849
36863,1,48,21,14,10,1,32.59577433,-106.8240154
36864,2,48,21,14,10,1,32.59577433,-106.8237459
36865,2,49,21,13,9,1,32.59577433,-106.8234764
36866,2,49,22,13,9,0,32.59577433,-106.8232069
36867,2,49,23,14,8,0,32.59577433,-106.8229374
36868,2,48,21,15,10,1,32.59577433,-106.8226679
36869,2,48,21,14,10,1,32.59577433,-106.8223984
36870,2,49,21,13,10,0,32.59577433,-106.8221289
36871,2,49,20,13,11,0,32.59577433,-106.8218595
36872,2,48,21,14,11,0,32.59577433,-106.82159
36873,2,48,21,15,10,0,32.59577433,-106.8213205
36874,3,49,20,14,10,0,32.59577433,-106.821051
36875,2,48,18,14,12,0,32.59577433,-106.8207815
36876,2,48,17,14,13,0,32.59577433,-106.820512
36877,2,48,17,15,13,0,32.59577433,-106.8202425
36878,2,48,18,15,13,0,32.59577433,-106.819973
36879,2,48,18,14,13,0,32.59577433,-106.8197035
36880,2,47,18,14,14,0,32.59577433,-106.819434
36881,2,47,18,14,14,0,32.59577433,-106.8191645
36882,1,47,19,14,14,0,32.59577433,-106.818895
36883,2,47,19,14,15,0,32.59577433,-106.8186255
36884,2,48,18,12,16,0,32.59577433,-106.818356
36885,2,49,17,9,17,0,32.59577433,-106.8180865
36886,2,50,17,8,18,0,32.59577433,-106.817817
36887,2,50,17,7,19,0,32.59577433,-106.8175475
36888,3,50,17,7,18,0,32.59577433,-106.817278
36889,3,50,16,6,19,0,32.59577433,-106.8170086
36890,3,48,16,6,20,0,32.59577433,-106.8167391
36891,4,47,16,6,21,0,32.59577433,-106.8164696
36892,4,47,16,6,20,0,32.59577433,-106.8162001
36893,4,48,15,6,20,0,32.59577433,-106.8159306
36894,4,47,16,6,19,0,32.59577433,-106.8156611
36895,3,49,14,5,20,0,32.59577433,-106.8153916
36896,3,49,14,5,20,0,32.59577433,-106.8151221
36897,3,48,14,5,20,0,32.59577433,-106.8148526
36898,3,47,15,6,20,0,32.59577433,-106.8145831
36899,3,47,16,6,21,0,32.59577433,-106.8143136
36900,3,46,15,6,21,0,32.59577433,-106.8140441
36901,3,47,16,5,21,0,32.59577433,-106.8137746
36902,2,48,16,5,21,0,32.59577433,-106.8135051
36903,2,49,16,6,19,0,32.59577433,-106.8132356
36904,2,49,17,7,17,0,32.59577433,-106.8129661
36905,2,50,17,7,17,0,32.59577433,-106.8126966
36906,2,50,17,6,17,0,32.59577433,-106.8124271
36907,2,48,18,9,15,0,32.59577433,-106.8121576
36908,2,48,19,11,14,0,32.59577433,-106.8118882
36909,2,47,19,12,14,0,32.59577433,-106.8116187
36910,2,48,19,12,13,0,32.59577433,-106.8113492
36911,2,47,19,12,14,0,32.59577433,-106.8110797
36912,2,45,19,12,16,0,32.59577433,-106.8108102
36913,2,44,20,14,14,1,32.59577433,-106.8105407
36914,3,41,19,15,15,1,32.59577433,-106.8102712
36915,3,42,20,14,15,1,32.59577433,-106.8100017
36916,3,44,20,13,14,1,32.59577433,-106.8097322
36917,3,46,20,13,13,1,32.59577433,-106.8094627
36918,2,45,19,11,16,0,32.59577433,-106.8091932
36919,2,47,19,11,15,0,32.59577433,-106.8089237
36920,3,45,19,12,16,0,32.59577433,-106.8086542
36921,2,46,18,10,17,0,32.59577433,-106.8083847
36922,2,48,17,7,17,0,32.59577433,-106.8081152
36923,2,50,17,6,18,0,32.59577433,-106.8078457
36924,2,48,18,7,17,0,32.59577433,-106.8075762
36925,2,49,18,8,17,0,32.59577433,-106.8073067
36926,2,47,18,9,18,0,32.59577433,-106.8070373
36927,3,45,19,10,18,1,32.59577433,-106.8067678
36928,3,43,19,12,18,1,32.59577433,-106.8064983
36929,3,41,19,14,17,1,32.59577433,-106.8062288
36930,3,42,20,15,15,1,32.59577433,-106.8059593
36931,3,42,19,16,15,1,32.59577433,-106.8056898
36932,3,40,19,16,16,1,32.59577433,-106.8054203
36933,3,42,19,14,16,1,32.59577433,-106.8051508
36934,2,43,19,14,16,1,32.59577433,-106.8048813
36935,1,45,18,11,19,0,32.59577433,-106.8046118
36936,1,48,16,6,22,0,32.59577433,-106.8043423
36937,2,49,16,5,22,0,32.59577433,-106.8040728
36938,2,48,16,5,22,0,32.59577433,-106.8038033
36939,3,48,17,5,22,0,32.59577433,-106.8035338
36940,2,49,15,3,22,0,32.59577433,-106.8032643
36941,2,50,15,3,22,0,32.59577433,-106.8029948
36942,3,49,16,3,22,0,32.59577433,-106.8027253
36943,3,48,17,6,21,0,32.59577433,-106.8024558
36944,3,46,17,7,22,0,32.59577433,-106.8021863
36945,2,48,16,5,23,0,32.59577433,-106.8019169
36946,3,46,16,6,24,0,32.59577433,-106.8016474
36947,2,46,16,7,23,0,32.59577433,-106.8013779
36948,2,47,16,6,23,0,32.59577433,-106.8011084
36949,2,48,16,6,23,0,32.59577433,-106.8008389
36950,2,49,16,5,23,0,32.59577433,-106.8005694
36951,2,47,16,5,24,0,32.59577433,-106.8002999
36952,2,44,16,7,25,1,32.59577433,-106.8000304
36953,2,44,16,8,24,1,32.59577433,-106.7997609
36954,2,44,16,8,24,1,32.59577433,-106.7994914
36955,2,45,16,8,23,1,32.59577433,-106.7992219
36956,2,45,16,7,23,0,32.59577433,-106.7989524
36957,2,43,17,7,25,0,32.59577433,-106.7986829
36958,2,46,16,5,25,0,32.59577433,-106.7984134
36959,2,47,16,6,24,1,32.59577433,-106.7981439
36960,2,45,16,7,24,1,32.59577433,-106.7978744
36961,2,43,17,9,23,1,32.59577433,-106.7976049
36962,3,43,18,10,22,1,32.59577433,-106.7973354
36963,2,43,17,8,23,1,32.59577433,-106.797066
36964,3,42,17,9,24,0,32.59577433,-106.7967965
36965,2,44,15,7,24,0,32.59577433,-106.796527
36966,3,44,16,8,23,1,32.59577433,-106.7962575
36967,3,44,16,8,23,1,32.59577433,-106.795988
36968,3,45,16,8,22,1,32.59577433,-106.7957185
36969,3,46,16,7,22,0,32.59577433,-106.795449
36970,3,47,16,7,21,0,32.59577433,-106.7951795
36971,2,48,15,5,22,0,32.59577433,-106.79491
36972,2,48,15,5,21,0,32.59577433,-106.7946405
36973,2,51,14,4,21,0,32.59577433,-106.794371
36974,2,52,14,4,21,0,32.59577433,-106.7941015
36975,2,52,15,3,22,0,32.59577433,-106.793832
36976,2,50,16,4,22,0,32.59577433,-106.7935625
36977,2,49,17,5,22,0,32.59577433,-106.793293
36978,3,47,17,7,22,0,32.59577433,-106.7930235
36979,3,45,18,9,21,0,32.59577433,-106.792754
36980,3,43,18,12,20,1,32.59577433,-106.7924845
36981,3,40,18,14,20,1,32.59577433,-106.792215
36982,2,40,18,13,20,1,32.59577433,-106.7919456
36983,2,42,17,10,22,1,32.59577433,-106.7916761
36984,2,44,16,7,24,1,32.59577433,-106.7914066
36985,3,45,16,8,23,1,32.59577433,-106.7911371
36986,3,46,16,7,22,0,32.59577433,-106.7908676
36987,3,47,16,5,23,0,32.59577433,-106.7905981
36988,4,44,17,6,24,0,32.59577433,-106.7903286
36989,3,44,17,6,25,0,32.59577433,-106.7900591
36990,4,46,16,4,24,0,32.59577433,-106.7897896
36991,2,48,19,13,12,0,32.59550483,-106.870638
36992,1,49,17,9,17,0,32.59550483,-106.8703685
36993,1,49,16,7,19,0,32.59550483,-106.870099
36994,1,50,16,5,20,0,32.59550483,-106.8698295
36995,1,50,16,5,19,0,32.59550483,-106.86956
36996,1,50,16,5,19,0,32.59550483,-106.8692905
36997,1,50,15,4,20,0,32.59550483,-106.869021
36998,1,51,15,4,21,0,32.59550483,-106.8687515
36999,1,52,14,4,21,0,32.59550483,-106.868482
37000,1,52,14,3,22,0,32.59550483,-106.8682125
37001,2,51,14,3,22,0,32.59550483,-106.867943
37002,2,49,15,5,22,0,32.59550483,-106.8676735
37003,1,49,15,7,20,0,32.59550483,-106.867404
37004,1,48,16,9,20,0,32.59550483,-106.8671345
37005,1,47,16,11,19,0,32.59550483,-106.866865
37006,1,47,16,11,19,0,32.59550483,-106.8665956
37007,1,48,16,11,19,0,32.59550483,-106.8663261
37008,1,47,16,10,19,0,32.59550483,-106.8660566
37009,1,46,16,11,19,0,32.59550483,-106.8657871
37010,2,46,17,14,16,0,32.59550483,-106.8655176
37011,2,45,17,13,16,0,32.59550483,-106.8652481
37012,2,45,17,12,17,0,32.59550483,-106.8649786
37013,2,46,16,11,17,0,32.59550483,-106.8647091
37014,1,47,16,11,16,0,32.59550483,-106.8644396
37015,1,47,17,12,16,0,32.59550483,-106.8641701
37016,1,45,17,13,15,0,32.59550483,-106.8639006
37017,2,44,18,14,15,0,32.59550483,-106.8636311
37018,2,45,17,13,16,0,32.59550483,-106.8633616
37019,2,46,17,13,15,0,32.59550483,-106.8630921
37020,1,47,17,13,15,0,32.59550483,-106.8628226
37021,2,47,17,13,15,0,32.59550483,-106.8625531
37022,2,47,18,16,12,1,32.59550483,-106.8622836
37023,2,44,19,19,10,1,32.59550483,-106.8620141
37024,2,43,19,20,10,1,32.59550483,-106.8617447
37025,2,42,19,20,11,1,32.59550483,-106.8614752
37026,2,42,18,20,12,1,32.59550483,-106.8612057
37027,2,41,19,19,13,1,32.59550483,-106.8609362
37028,3,40,19,20,13,1,32.59550483,-106.8606667
37029,3,36,18,19,14,0,32.59550483,-106.8603972
37030,2,37,17,19,15,0,32.59550483,-106.8601277
37031,3,37,18,20,14,0,32.59550483,-106.8598582
37032,2,38,17,21,14,0,32.59550483,-106.8595887
37033,2,41,17,20,14,1,32.59550483,-106.8593192
37034,2,44,17,17,14,1,32.59550483,-106.8590497
37035,1,46,17,16,15,0,32.59550483,-106.8587802
37036,1,46,17,15,15,1,32.59550483,-106.8585107
37037,1,45,17,15,16,1,32.59550483,-106.8582412
37038,2,45,18,15,16,1,32.59550483,-106.8579717
37039,2,44,18,16,16,1,32.59550483,-106.8577022
37040,2,42,18,19,14,1,32.59550483,-106.8574327
37041,2,40,18,20,14,1,32.59550483,-106.8571632
37042,2,41,18,19,14,1,32.59550483,-106.8568937
37043,2,43,17,17,16,1,32.59550483,-106.8566243
37044,2,44,17,16,16,1,32.59550483,-106.8563548
37045,2,45,17,15,16,1,32.59550483,-106.8560853
37046,1,44,17,15,17,1,32.59550483,-106.8558158
37047,2,43,17,14,18,1,32.59550483,-106.8555463
37048,2,44,16,14,19,1,32.59550483,-106.8552768
37049,2,46,16,11,19,0,32.59550483,-106.8550073
37050,2,46,16,10,20,0,32.59550483,-106.8547378
37051,2,46,16,12,18,0,32.59550483,-106.8544683
37052,3,46,16,12,17,0,32.59550483,-106.8541988
37053,2,46,16,11,18,0,32.59550483,-106.8539293
37054,2,46,16,11,19,0,32.59550483,-106.8536598
37055,2,45,16,12,18,0,32.59550483,-106.8533903
37056,2,44,16,12,19,0,32.59550483,-106.8531208
37057,2,44,16,12,19,0,32.59550483,-106.8528513
37058,2,44,16,11,19,0,32.59550483,-106.8525818
37059,2,44,15,10,19,0,32.59550483,-106.8523123
37060,2,44,15,10,19,1,32.59550483,-106.8520428
37061,2,45,16,9,20,1,32.59550483,-106.8517734
37062,2,46,16,8,21,0,32.59550483,-106.8515039
37063,3,45,16,9,21,0,32.59550483,-106.8512344
37064,3,45,16,10,21,0,32.59550483,-106.8509649
37065,3,44,17,13,20,0,32.59550483,-106.8506954
37066,3,43,17,14,19,0,32.59550483,-106.8504259
37067,3,42,17,16,18,0,32.59550483,-106.8501564
37068,3,42,18,18,15,0,32.59550483,-106.8498869
37069,3,43,19,18,13,1,32.59550483,-106.8496174
37070,3,42,20,18,12,1,32.59550483,-106.8493479
37071,2,42,21,19,12,1,32.59550483,-106.8490784
37072,3,41,21,20,12,1,32.59550483,-106.8488089
37073,3,40,20,20,12,1,32.59550483,-106.8485394
37074,3,39,20,21,12,1,32.59550483,-106.8482699
37075,3,40,21,21,11,1,32.59550483,-106.8480004
37076,2,39,20,21,11,0,32.59550483,-106.8477309
37077,2,35,19,22,12,0,32.59550483,-106.8474614
37078,3,30,20,26,11,0,32.59550483,-106.8471919
37079,4,28,22,26,10,0,32.59550483,-106.8469225
37080,5,29,27,21,9,0,32.59550483,-106.846653
37081,5,30,27,20,10,0,32.59550483,-106.8463835
37082,4,31,25,21,10,0,32.59550483,-106.846114
37083,3,36,22,21,10,0,32.59550483,-106.8458445
37084,2,43,19,19,13,1,32.59550483,-106.845575
37085,2,45,16,13,18,0,32.59550483,-106.8453055
37086,2,50,15,9,19,0,32.59550483,-106.845036
37087,1,51,15,7,20,0,32.59550483,-106.8447665
37088,2,49,16,9,20,0,32.59550483,-106.844497
37089,2,47,16,10,19,0,32.59550483,-106.8442275
37090,2,46,17,12,18,0,32.59550483,-106.843958
37091,2,46,17,13,17,0,32.59550483,-106.8436885
37092,2,48,16,12,16,0,32.59550483,-106.843419
37093,1,48,16,12,16,0,32.59550483,-106.8431495
37094,2,45,16,16,14,0,32.59550483,-106.84288
37095,2,39,17,21,12,1,32.59550483,-106.8426105
37096,2,33,17,25,11,0,32.59550483,-106.842341
37097,2,30,16,27,11,0,32.59550483,-106.8420715
37098,2,29,17,27,10,0,32.59550483,-106.8418021
37099,3,36,18,23,11,0,32.59550483,-106.8415326
37100,3,43,20,19,11,1,32.59550483,-106.8412631
37101,3,44,21,18,11,1,32.59550483,-106.8409936
37102,3,43,21,18,11,0,32.59550483,-106.8407241
37103,3,41,22,18,10,0,32.59550483,-106.8404546
37104,3,37,23,20,10,0,32.59550483,-106.8401851
37105,4,37,24,19,9,0,32.59550483,-106.8399156
37106,3,33,24,21,9,0,32.59550483,-106.8396461
37107,3,30,22,23,10,0,32.59550483,-106.8393766
37108,3,27,21,27,9,0,32.59550483,-106.8391071
37109,2,25,20,30,9,0,32.59550483,-106.8388376
37110,2,24,19,29,10,0,32.59550483,-106.8385681
37111,3,27,19,27,9,0,32.59550483,-106.8382986
37112,2,32,20,24,10,0,32.59550483,-106.8380291
37113,2,32,21,24,10,0,32.59550483,-106.8377596
37114,2,30,21,24,9,0,32.59550483,-106.8374901
37115,2,29,21,25,9,0,32.59550483,-106.8372206
37116,2,30,20,24,10,0,32.59550483,-106.8369512
37117,2,33,20,22,10,0,32.59550483,-106.8366817
37118,2,35,22,20,9,0,32.59550483,-106.8364122
37119,2,34,21,21,10,0,32.59550483,-106.8361427
37120,2,36,19,20,11,0,32.59550483,-106.8358732
37121,2,39,20,19,11,0,32.59550483,-106.8356037
37122,2,42,20,17,11,1,32.59550483,-106.8353342
37123,2,45,18,16,12,0,32.59550483,-106.8350647
37124,2,46,17,14,14,0,32.59550483,-106.8347952
37125,1,47,17,15,14,0,32.59550483,-106.8345257
37126,2,45,18,17,13,0,32.59550483,-106.8342562
37127,2,46,19,17,13,0,32.59550483,-106.8339867
37128,2,46,18,17,13,0,32.59550483,-106.8337172
37129,2,46,18,17,13,0,32.59550483,-106.8334477
37130,2,47,19,17,11,0,32.59550483,-106.8331782
37131,2,45,21,17,10,0,32.59550483,-106.8329087
37132,3,42,23,16,10,0,32.59550483,-106.8326392
37133,2,39,24,17,9,0,32.59550483,-106.8323697
37134,2,36,25,17,9,0,32.59550483,-106.8321002
37135,2,33,25,17,9,0,32.59550483,-106.8318308
37136,2,32,24,19,10,0,32.59550483,-106.8315613
37137,3,33,24,18,10,0,32.59550483,-106.8312918
37138,2,38,24,18,10,0,32.59550483,-106.8310223
37139,2,35,24,19,9,0,32.59550483,-106.8307528
37140,2,35,24,19,9,0,32.59550483,-106.8304833
37141,2,36,23,19,9,0,32.59550483,-106.8302138
37142,3,36,22,19,10,0,32.59550483,-106.8299443
37143,3,38,21,18,11,1,32.59550483,-106.8296748
37144,3,39,21,19,12,1,32.59550483,-106.8294053
37145,3,40,20,19,11,0,32.59550483,-106.8291358
37146,3,41,20,19,11,0,32.59550483,-106.8288663
37147,3,41,22,18,10,1,32.59550483,-106.8285968
37148,3,42,22,18,10,1,32.59550483,-106.8283273
37149,3,43,21,16,11,1,32.59550483,-106.8280578
37150,2,43,22,17,11,1,32.59550483,-106.8277883
37151,2,40,23,16,11,0,32.59550483,-106.8275188
37152,3,41,22,16,11,0,32.59550483,-106.8272493
37153,2,44,21,17,11,1,32.59550483,-106.8269799
37154,2,46,20,16,12,1,32.59550483,-106.8267104
37155,2,45,20,16,12,1,32.59550483,-106.8264409
37156,2,45,20,15,12,0,32.59550483,-106.8261714
37157,2,44,19,14,15,0,32.59550483,-106.8259019
37158,1,46,19,15,14,0,32.59550483,-106.8256324
37159,1,46,20,15,14,0,32.59550483,-106.8253629
37160,2,47,21,15,13,0,32.59550483,-106.8250934
37161,2,48,21,15,11,0,32.59550483,-106.8248239
37162,1,49,21,15,10,0,32.59550483,-106.8245544
37163,1,48,22,15,11,1,32.59550483,-106.8242849
37164,1,48,22,14,9,0,32.59550483,-106.8240154
37165,2,48,22,13,9,0,32.59550483,-106.8237459
37166,2,49,22,13,9,0,32.59550483,-106.8234764
37167,2,49,23,13,8,0,32.59550483,-106.8232069
37168,3,48,24,14,8,0,32.59550483,-106.8229374
37169,3,46,24,14,9,0,32.59550483,-106.8226679
37170,2,48,22,15,9,0,32.59550483,-106.8223984
37171,3,48,22,14,9,0,32.59550483,-106.8221289
37172,3,48,21,14,9,0,32.59550483,-106.8218595
37173,3,48,20,15,10,0,32.59550483,-106.82159
37174,2,49,18,16,11,0,32.59550483,-106.8213205
37175,2,48,19,16,11,0,32.59550483,-106.821051
37176,2,47,17,15,13,0,32.59550483,-106.8207815
37177,2,47,17,14,14,0,32.59550483,-106.820512
37178,2,48,17,13,15,0,32.59550483,-106.8202425
37179,2,48,17,13,15,0,32.59550483,-106.819973
37180,2,49,17,13,13,0,32.59550483,-106.8197035
37181,2,49,17,12,13,0,32.59550483,-106.819434
37182,2,48,17,10,14,0,32.59550483,-106.8191645
37183,1,49,18,12,14,0,32.59550483,-106.818895
37184,2,49,18,11,15,0,32.59550483,-106.8186255
37185,2,50,17,8,16,0,32.59550483,-106.818356
37186,2,51,16,6,18,0,32.59550483,-106.8180865
37187,2,52,16,6,19,0,32.59550483,-106.817817
37188,3,51,16,5,20,0,32.59550483,-106.8175475
37189,3,52,16,5,19,0,32.59550483,-106.817278
37190,3,51,16,5,20,0,32.59550483,-106.8170086
37191,3,49,16,5,20,0,32.59550483,-106.8167391
37192,3,49,16,6,20,0,32.59550483,-106.8164696
37193,3,49,15,5,21,0,32.59550483,-106.8162001
37194,3,49,15,4,22,0,32.59550483,-106.8159306
37195,3,48,16,5,21,0,32.59550483,-106.8156611
37196,3,48,15,5,21,0,32.59550483,-106.8153916
37197,3,48,15,6,21,0,32.59550483,-106.8151221
37198,3,48,16,6,20,0,32.59550483,-106.8148526
37199,2,49,16,5,20,0,32.59550483,-106.8145831
37200,3,48,16,6,20,0,32.59550483,-106.8143136
37201,3,47,16,6,20,0,32.59550483,-106.8140441
37202,3,48,16,5,20,0,32.59550483,-106.8137746
37203,3,48,16,5,20,0,32.59550483,-106.8135051
37204,2,48,17,6,19,0,32.59550483,-106.8132356
37205,2,49,17,6,19,0,32.59550483,-106.8129661
37206,2,49,17,6,18,0,32.59550483,-106.8126966
37207,2,48,17,6,18,0,32.59550483,-106.8124271
37208,3,47,18,7,18,0,32.59550483,-106.8121576
37209,2,46,18,8,18,0,32.59550483,-106.8118882
37210,2,47,19,10,16,0,32.59550483,-106.8116187
37211,2,48,20,11,14,1,32.59550483,-106.8113492
37212,2,48,19,12,13,0,32.59550483,-106.8110797
37213,2,47,19,11,14,0,32.59550483,-106.8108102
37214,2,47,19,11,14,0,32.59550483,-106.8105407
37215,3,45,19,13,14,1,32.59550483,-106.8102712
37216,3,44,19,14,14,1,32.59550483,-106.8100017
37217,3,44,20,15,13,1,32.59550483,-106.8097322
37218,3,43,20,15,13,1,32.59550483,-106.8094627
37219,2,44,20,13,14,1,32.59550483,-106.8091932
37220,3,44,19,11,17,1,32.59550483,-106.8089237
37221,2,41,20,12,18,1,32.59550483,-106.8086542
37222,2,44,19,11,18,0,32.59550483,-106.8083847
37223,2,48,18,8,17,0,32.59550483,-106.8081152
37224,1,49,18,7,17,0,32.59550483,-106.8078457
37225,1,48,18,8,17,0,32.59550483,-106.8075762
37226,2,47,18,7,20,0,32.59550483,-106.8073067
37227,2,45,18,11,17,1,32.59550483,-106.8070373
37228,3,42,19,13,16,1,32.59550483,-106.8067678
37229,3,41,20,15,15,1,32.59550483,-106.8064983
37230,3,40,20,15,16,1,32.59550483,-106.8062288
37231,3,42,19,13,17,1,32.59550483,-106.8059593
37232,2,43,18,13,17,1,32.59550483,-106.8056898
37233,3,39,19,15,17,1,32.59550483,-106.8054203
37234,3,42,18,14,17,1,32.59550483,-106.8051508
37235,2,42,18,13,18,1,32.59550483,-106.8048813
37236,1,45,17,10,20,0,32.59550483,-106.8046118
37237,1,48,16,5,22,0,32.59550483,-106.8043423
37238,2,50,15,3,23,0,32.59550483,-106.8040728
37239,2,49,16,2,23,0,32.59550483,-106.8038033
37240,2,49,16,4,23,0,32.59550483,-106.8035338
37241,2,50,15,3,23,0,32.59550483,-106.8032643
37242,2,49,15,3,23,0,32.59550483,-106.8029948
37243,3,49,16,4,22,0,32.59550483,-106.8027253
37244,2,48,17,6,21,0,32.59550483,-106.8024558
37245,3,46,17,7,22,0,32.59550483,-106.8021863
37246,2,47,16,6,24,0,32.59550483,-106.8019169
